analysis_group,zone,model,x_label,y_label,method,n_raw_points,n_curve_points,raw_amplitude,normalized_amplitude,amplitude_divided_by_raw_y_range,strength_raw_net_change,strength_absolute_net_change,strength_normalized_net_change,strength_normalized_absolute_net_change,raw_total_variation,normalized_total_variation,mean_absolute_elasticity,median_absolute_elasticity,max_absolute_elasticity,mean_absolute_slope,max_absolute_slope,median_absolute_slope,slope_standard_deviation,slope_interquartile_range,overall_standardized_slope,mean_standardized_absolute_slope,max_standardized_absolute_slope,early_standardized_slope,middle_standardized_slope,late_standardized_slope,early_absolute_standardized_slope,middle_absolute_standardized_slope,late_absolute_standardized_slope,accumulated_slope_final_value,accumulated_slope_early_value,accumulated_slope_middle_value,accumulated_slope_late_value
HW_T,HW,LPJ-GUESS,P,T,Polynomial degree 3,12538,300,554.5056422397543,1.0,0.5511175753003108,312.80752326180146,312.80752326180146,0.5641196399703204,0.5641196399703204,796.2037612177071,1.4358803600296794,0.4966623618701516,0.426129405965627,2.537427209711983,1.4358803600296797,3.626996057044809,1.5228249206127296,1.5131728040499135,1.8679048030579144,0.5641196399703201,1.4358803600296797,3.626996057044809,1.3410760852338277,1.5852351626763994,-1.223741172772206,1.3410760852338277,1.5852351626763994,1.223741172772206,429.3282276488743,134.1076085233827,291.0458896283462,429.3282276488743
HW_T,HW,LPJ-GUESS,P,T,GAM,12538,300,560.1373981680292,1.0,0.5567149208193525,495.3589676884112,495.3589676884112,0.8843526058222847,0.8843526058222847,735.8419479516675,1.3136811617262,0.3632585449324459,0.4172730180816215,0.8525175302510407,1.3136811617261996,2.724686829483311,1.3682142245959334,1.2219166739070793,2.050734149335809,0.8843526058222846,1.3136811617261996,2.724686829483311,1.1207640900257396,1.485938944905366,0.0523706459265795,1.1207640900257396,1.485938944905366,0.0523706459265795,392.790667356134,181.23355072084777,328.341506266479,392.790667356134
HW_T,HW,LPJ-GUESS,P,T,Piecewise linear,12538,300,614.9582055435467,1.0,0.6112007693578194,570.7006213029214,570.7006213029214,0.928031557524292,0.928031557524292,659.215789784172,1.071968442475708,0.2813002848814572,0.2306935256201676,0.6078497435215594,1.071968442475708,1.6212609477004516,1.621260947700352,0.8783254901136535,1.8100202836673505,0.928031557524292,1.071968442475708,1.6212609477004516,1.6212609477003763,1.3558714598628734,-0.1887593359669882,1.6212609477003763,1.3558714598628734,0.1887593359669882,320.51856430023605,162.12609477003758,301.64263070353786,320.51856430023605
HW_T,HW,LPJ-GUESS,P,T,Symbolic regression,12538,300,1187.6005286160746,1.0,1.180344209145605,812.376968852235,812.376968852235,0.6840490125066783,0.6840490125066783,1562.8240883799142,1.3159509874933215,0.5467268274321468,0.5617205076907904,0.5625384039335929,1.3159509874933215,89.29129182805161,0.8551442991211852,5.240640648294168,0.4171023145647847,0.6840490125066783,1.3159509874933215,89.29129182805161,0.4965416407011529,0.8675569875532275,0.6898834890161203,0.4965416407011529,0.8675569875532275,0.6898834890161203,393.46934526050336,238.5928545911217,324.4809963588911,393.46934526050336
HW_T,HW,CLASSIC,LAI,T,Equal-width bins,12340,10,318.94726,1.0,0.5143031481984389,318.65449,318.65449,0.9990820739453914,0.9990820739453914,319.24003,1.0009179260546086,0.5125501107048245,0.4733034045279494,0.8912208754765453,0.9896857651752224,2.3361943775976317,0.9377798365503291,0.6238550437870677,0.5248041100898868,0.986826426091396,0.9896857651752224,2.3361943775976317,1.5429807161907734,0.9151139181786484,0.5023846439047662,1.5429807161907734,0.9151139181786484,0.5023846439047662,8.907171886577,4.62894214857232,7.374283903108266,8.907171886577
HW_T,HW,CLASSIC,LAI,T,Equal-count bins,12340,10,306.542895,1.0,0.494301082744412,286.58876499999997,286.58876499999997,0.9349059125966692,0.9349059125966692,326.497025,1.0650940874033306,0.6145939433178004,0.5773004665476893,0.9239492052669468,1.0730512539950148,2.08664800702389,0.9341002313097618,0.7192812316802074,0.3158010170395149,0.9058957100339184,1.0730512539950148,2.08664800702389,1.3694406321228767,1.002713050440395,0.3455334475384823,1.3694406321228767,1.002713050440395,0.3455334475384823,9.657461285955131,4.10832189636863,7.116461047689815,9.657461285955131
HW_T,HW,CLASSIC,LAI,T,LOWESS,12340,12333,463.73956202095167,1.0,0.7477810491036688,463.73956202095167,463.73956202095167,1.0,1.0,475.60036110029824,1.0255764227396478,0.6354094484315982,0.5694755207276688,1.7195405404467348,0.9296188423296966,1.9534468753435592,0.852047633570697,0.4974071939783598,0.5170801006560493,0.8917260814565098,0.9296188423296966,1.9534468753435592,1.2223444168740962,0.8294611962035885,0.6588651529989306,1.2223444168740962,0.8294611962035885,0.6588651529989306,11464.059563609804,4675.467394543404,8158.374957402295,11464.059563609804
HW_T,HW,CLASSIC,LAI,T,Polynomial degree 3,12340,300,422.90655970935336,1.0,0.6819377443540086,422.90655970935336,422.90655970935336,1.0,1.0,422.90655970935336,1.0,0.5989817316638646,0.5835017941217095,0.8008617355087326,1.0,1.69215386511859,0.8912798643155543,0.2574918387481342,0.3403032551961797,1.0,1.0,1.69215386511859,1.315578624816225,0.8518873670823528,0.8310528817722465,1.315578624816225,0.8518873670823528,0.8310528817722465,299.0000000000001,131.55786248162238,215.89471182277535,299.0000000000001
HW_T,HW,CLASSIC,LAI,T,GAM,12340,300,498.13347171381815,1.0,0.8032413030462612,498.13347171381815,498.13347171381815,1.0,1.0,498.13347171381815,1.0,0.713298083584144,0.5883524094427713,2.498121680974333,0.9999999999999996,2.749984549416216,0.8876162466735862,0.5608828387256637,0.4410852581935471,0.9999999999999996,0.9999999999999996,2.749984549416216,1.3125721803417338,0.7544241544566117,0.93054790674622,1.3125721803417338,0.7544241544566117,0.93054790674622,298.99999999999994,131.25721803417338,205.94520932537796,298.99999999999994
HW_T,HW,CLASSIC,LAI,T,Piecewise linear,12340,300,445.11044293320623,1.0,0.7177415541884559,445.11044293320623,445.11044293320623,1.0,1.0,445.11044293320623,1.0,0.6243617389350415,0.6300347446114034,0.8763171272415887,1.0,1.903617232959451,0.8142070484271722,0.4097040399043737,4.4519943287468784e-14,1.0,1.0,1.903617232959451,1.369727973629941,0.8142070484271653,0.8142070484271652,1.369727973629941,0.8142070484271653,0.8142070484271652,299.00000000000057,136.97279736299413,217.57929515728384,299.00000000000057
HW_T,HW,CLASSIC,LAI,T,Symbolic regression,12340,300,556.3679539692042,1.0,0.8971445319300936,545.1215238433331,545.1215238433331,0.9797859850740188,0.9797859850740188,567.6143840950754,1.0202140149259813,0.8579138076867627,0.7514421623311308,9.789834471001232,1.0202140149259813,8.221582853640994,0.793484525531358,1.0646068647200513,0.4267706178961468,0.9797859850740188,1.0202140149259813,8.221582853640994,1.3484667302166138,0.6448530398149888,0.9426888557378632,1.3484667302166138,0.6448530398149888,0.9426888557378632,305.04399046286824,146.93465394739812,210.7751048890819,305.04399046286824
HW_T,HW,LPJ-GUESS,LAI,T,Equal-width bins,12538,10,737.9480000000001,1.0,0.7334390878602974,737.9480000000001,737.9480000000001,1.0,1.0,737.9480000000001,1.0,0.6139619165267286,0.6107947529782816,0.7532690681425548,1.0146108421374054,1.6141838695228838,0.9836512797921708,0.3036626189790348,0.3501503158844118,1.0146108421374054,1.0146108421374054,1.6141838695228838,1.361925328788309,0.7571411293179136,0.9247660683059934,1.361925328788309,0.7571411293179136,0.9247660683059934,9.13149757923665,4.0857759863649274,6.357199374318669,9.13149757923665
HW_T,HW,LPJ-GUESS,LAI,T,Equal-count bins,12538,10,636.5009400000001,1.0,0.632611876251202,636.5009400000001,636.5009400000001,1.0,1.0,636.50094,1.0,0.617459636370115,0.6093470223865771,0.7876490530739625,1.0486006272431811,1.682195303216718,1.094051749213237,0.3135572505067796,0.2300655956669897,1.0486006272431811,1.0486006272431811,1.682195303216718,1.2791190453804784,0.8049502169502483,0.903676343255406,1.2791190453804784,0.8049502169502483,0.903676343255406,9.437405645188628,5.1164761815219135,6.72637661542241,9.437405645188628
HW_T,HW,LPJ-GUESS,LAI,T,LOWESS,12538,12535,863.4225181031212,1.0,0.8581469481800809,863.4225181031212,863.4225181031212,1.0,1.0,863.4225181031212,1.0,0.615369467368833,0.6506064990304495,0.7766380246601403,1.0544576213494326,1.594138335172828,1.007446959636047,0.2906991875133295,0.3656260961482361,1.0544576213494326,1.0544576213494326,1.594138335172828,1.2965438764229864,0.8399400666040447,0.9224073166159026,1.2965438764229864,0.8399400666040447,0.9224073166159026,13216.5718259937,7031.157441841837,10838.605763757934,13216.5718259937
HW_T,HW,LPJ-GUESS,LAI,T,Polynomial degree 3,12538,300,920.8683816622996,1.0,0.9152418136315636,920.8683816622996,920.8683816622996,1.0,1.0,920.8683816622996,1.0,0.6510222936617605,0.6146698580647675,1.0629575664011792,1.0,1.826883271945534,0.9071011273339816,0.2952091166558823,0.4084733185701888,1.0,1.0,1.826883271945534,1.3113358975451053,0.7567226843986037,0.9295086449002774,1.3113358975451053,0.7567226843986037,0.9295086449002774,298.9999999999997,131.1335897545106,206.04913550997225,298.9999999999997
HW_T,HW,LPJ-GUESS,LAI,T,GAM,12538,300,822.8785346847316,1.0,0.8178506912397453,822.8785346847316,822.8785346847316,1.0,1.0,822.8785346847316,1.0,0.5678225698765907,0.641054183298614,0.8248605745648872,1.0,1.8696673075756136,1.0381926231163905,0.409999379745774,0.6007776511692202,1.0,1.0,1.8696673075756136,1.4366327037505204,0.8125847038775178,0.7489084394107371,1.4366327037505204,0.8125847038775178,0.7489084394107371,299.0,143.663270375052,224.10915605892623,299.0
HW_T,HW,LPJ-GUESS,LAI,T,Piecewise linear,12538,300,838.0481611378932,1.0,0.8329276302503373,838.0481611378932,838.0481611378932,1.0,1.0,838.0481611378932,1.0,0.5905412550900996,0.5969774163492698,0.7362899909013114,1.0,1.3933353352918525,0.8277656226502321,0.2601731104261292,0.5655697126415918,1.0,1.0,1.3933353352918525,1.3427464109260694,0.8277656226502162,0.8277656226502164,1.3427464109260694,0.8277656226502162,0.8277656226502164,298.99999999999966,134.27464109260694,216.2234377349781,298.99999999999966
HW_T,HW,LPJ-GUESS,LAI,T,Symbolic regression,12538,300,818.2186141511933,1.0,0.8132192431355161,818.2186141511933,818.2186141511933,1.0,1.0,1091.788433093046,1.3343480754537096,0.7154388837310164,0.6018151115610092,18.507243803798673,1.334348075453709,43.66270708489203,0.968511609594028,3.623690223993613,0.1521778234475839,1.0000000000000036,1.334348075453709,43.66270708489203,1.1729777470399405,0.98266359674912,0.8441852921784414,1.1729777470399405,0.98266359674912,0.8441852921784414,398.9700745606587,217.2678492646519,314.55154534281473,398.9700745606587
all_zones_E_soil,HW,CLASSIC,P,E_soil,Equal-width bins,12340,10,168.8334325,1.0,0.4070514853605365,-94.11201,94.11201,-0.5574252007226116,0.5574252007226116,243.55485500000003,1.4425747992773883,0.6870224109237196,0.7929394598078229,1.0452640005906089,1.4137874042337086,3.088263843976728,1.4296180006317505,1.488019252578041,2.1028411681829544,-0.7402540307854051,1.4137874042337086,3.088263843976728,-0.295397151903015,-2.022833376625295,0.0974684361720942,0.295397151903015,2.022833376625295,0.0974684361720942,12.724086638103378,4.26782822623218,10.336328356108064,12.724086638103378
all_zones_E_soil,HW,CLASSIC,P,E_soil,Equal-count bins,12340,10,167.82103999999998,1.0,0.4046106425440944,-154.935545,154.935545,-0.9232188347778086,0.9232188347778086,180.70653499999997,1.0767811652221917,0.7118499855155802,0.6294874628944984,1.251628907252083,1.293445121450531,2.52501395134205,1.0370085085402367,0.9372279021779564,1.0136334459308678,-1.09347555878098,1.293445121450531,2.52501395134205,-1.1877330510400768,-1.0940048005670746,-0.6206003721272122,1.1877330510400768,1.0940048005670746,0.6206003721272122,11.641006093054775,7.738391319226342,11.020405720927563,11.641006093054775
all_zones_E_soil,HW,CLASSIC,P,E_soil,LOWESS,12340,12149,165.61504640085363,1.0,0.3992920693330193,-101.69679455871967,101.69679455871967,-0.6140552852460844,0.6140552852460844,242.4771669498988,1.4641010718495262,0.6070362327555743,0.6208605156712,1.360310650412366,2.197305073787581,5.042176413502997,2.032925366100553,1.752142077455016,2.33668811373569,-1.856338922326264,2.197305073787581,5.042176413502997,-1.5231235066764708,-2.3565496408857793,-0.4516399885200147,1.5231235066764708,2.3565496408857793,0.4516399885200147,26692.86203637145,11504.835839226123,26207.349048712436,26692.86203637145
all_zones_E_soil,HW,CLASSIC,P,E_soil,Polynomial degree 3,12340,300,165.10453867937673,1.0,0.3980612531182558,-33.762054362344145,33.762054362344145,-0.2044889536798747,0.2044889536798747,296.4470229964093,1.7955110463201254,0.9219624376551986,0.6933321058722548,3.9039938856816256,1.7955110463201254,5.5000010481033215,1.8180892207359944,2.10082099305444,3.2264615045968945,-0.204488953679875,1.7955110463201254,5.5000010481033215,-0.2091716019915101,-2.126050341311112,1.702539468386685,0.2091716019915101,2.126050341311112,1.702539468386685,536.8578028497177,124.17891521944983,334.6578990092501,536.8578028497177
all_zones_E_soil,HW,CLASSIC,P,E_soil,GAM,12340,300,161.1663893795236,1.0,0.3885665132534083,-102.94441154525516,102.94441154525516,-0.6387461550859461,0.6387461550859461,241.1678451812027,1.4963904453631904,0.5308826294502181,0.5685285200906613,1.8490087579882235,1.4963904453631902,3.486384699759895,1.165288512678365,1.6538458870960877,2.314428976835327,-0.6387461550859459,1.4963904453631902,3.486384699759895,0.2429351787349373,-1.8382329451442496,-0.3329355667491087,0.2429351787349373,1.8382329451442496,0.3329355667491087,447.420743163594,191.7362813851105,373.7213429543912,447.420743163594
all_zones_E_soil,HW,CLASSIC,P,E_soil,Piecewise linear,12340,300,240.3249538822678,1.0,0.5794150364560026,-184.7318836709937,184.7318836709937,-0.7686754150444634,0.7686754150444634,295.91802409354193,1.2313245849555363,1.217557279219105,0.7345387015985538,5.474141446420484,1.2313245849555368,1.2430100655836205,1.2430100655835457,0.9626658718882042,6.505906924303417e-14,-0.7686754150444635,1.2313245849555368,1.2430100655836205,0.1752505395283259,-1.2430100655835536,-1.2430100655835532,0.1752505395283259,1.2430100655835536,1.2430100655835532,368.16605090170526,120.80704785057829,243.86504434335015,368.16605090170526
all_zones_E_soil,HW,CLASSIC,P,E_soil,Symbolic regression,12340,300,1859.350951540804,1.0,4.482829943241313,-193.90104875029888,193.90104875029888,-0.1042842657485491,0.1042842657485491,3524.8008543313085,1.8957157342514508,0.7151762768160969,0.6228722978991261,27.475731409494404,1.8957157342514517,267.8190045411838,0.1163006607808604,16.14793238180158,0.1915755742055516,-0.104284265748549,1.8957157342514517,267.8190045411838,-0.1249228618996516,-0.1224817895123866,-0.0656301210712473,0.1249228618996516,0.1224817895123866,0.0656301210712473,566.8190045411849,548.130295272333,560.2559924340596,566.8190045411849
all_zones_E_soil,HW,LPJ-GUESS,P,E_soil,Equal-width bins,12538,10,320.49711,1.0,0.5221881879901598,-139.212135,139.212135,-0.4343631522917632,0.4343631522917632,501.782085,1.565636847708237,0.7538498571904282,0.5917377614287899,1.3608770280047888,1.1898346649050184,5.036761677872932,0.575949379061401,1.8391710761406828,0.5627342807659812,0.0705542920443666,1.1898346649050184,5.036761677872932,-1.037270548040887,0.7935426499321001,0.4553907742418868,1.037270548040887,0.7935426499321001,0.4553907742418868,10.708511984145163,6.961711711623203,9.342339661419503,10.708511984145163
all_zones_E_soil,HW,LPJ-GUESS,P,E_soil,Equal-count bins,12538,10,147.378525,1.0,0.2401248638978755,138.771468,138.771468,0.9415989744774552,0.9415989744774552,155.985582,1.058401025522545,0.92384205318164,0.9757392367511218,1.692598457596839,1.1756558708271618,2.2212983584118584,1.144084920952677,0.7681979187102209,0.7315459558411697,1.0362621948521928,1.1756558708271618,2.2212983584118584,1.139848516073883,0.8276774174492143,1.144084920952677,1.139848516073883,0.8276774174492143,1.144084920952677,10.580902837444455,6.953785664144135,9.43681791649178,10.580902837444455
all_zones_E_soil,HW,LPJ-GUESS,P,E_soil,LOWESS,12538,12288,304.4129142259243,1.0,0.495982095066128,-127.6750169780396,127.6750169780396,-0.4194139309191192,0.4194139309191192,481.1597331925112,1.5806153770316456,0.8047379460294177,0.7779947716765947,4.15336706978283,0.922857489770882,17.460476141280722,0.8901054763737528,0.5998013496198495,0.5038931544118943,0.8574185942446482,0.922857489770882,17.460476141280722,0.8806840296830554,0.886722936742769,0.5910549284637484,0.8806840296830554,0.886722936742769,0.5910549284637484,11339.149976814791,5020.762843453307,10677.168456935378,11339.149976814791
all_zones_E_soil,HW,LPJ-GUESS,P,E_soil,Polynomial degree 3,12538,300,200.15361399033708,1.0,0.3261116863403105,-171.76443057249844,171.76443057249844,-0.8581630236303942,0.8581630236303942,478.8108904055037,2.392217061984299,1.135017621389964,0.7277525479698581,8.563903381873832,2.392217061984299,8.093360849189068,2.017588106264633,2.879174741024238,4.716260721581226,-0.8581630236303943,2.392217061984299,8.093360849189068,-2.908915087674528,1.9507321434803864,-1.5882171750259335,2.908915087674528,1.9507321434803864,1.5882171750259335,715.2729015333058,307.10849123254695,500.23097343710526,715.2729015333058
all_zones_E_soil,HW,LPJ-GUESS,P,E_soil,GAM,12538,300,298.2366721464289,1.0,0.485919100550888,-131.28963048752098,131.28963048752098,-0.4402196066051196,0.4402196066051196,515.3190472032511,1.7278862572280802,0.7533308365079359,0.7793053012770935,1.8541915264103552,1.7278862572280802,9.499023941035286,1.0108330156561205,2.783352688414671,1.5366640754926564,-0.4402196066051196,1.7278862572280802,9.499023941035286,-2.504750677825172,0.9618066168609186,0.2363055033835543,2.504750677825172,0.9618066168609186,0.2363055033835543,516.6379909111964,347.5249322174829,442.743787286714,516.6379909111964
all_zones_E_soil,HW,LPJ-GUESS,P,E_soil,Piecewise linear,12538,300,301.8458266670177,1.0,0.4917995213112586,-61.922005606387074,61.922005606387074,-0.2051444815061053,0.2051444815061053,541.7696477276484,1.7948555184938948,0.8309304264884554,0.8284258277069825,3.5509081614210367,1.7948555184938944,6.3375647922513085,0.9468597610744096,2.6511046362341335,5.80646641878957e-14,-0.2051444815061055,1.7948555184938944,6.3375647922513085,-2.497632924241312,0.9468597610744004,0.9468597610744004,2.497632924241312,0.9468597610744004,0.9468597610744004,536.6618000296738,348.23670757586837,441.9758239222339,536.6618000296738
all_zones_E_soil,HW,LPJ-GUESS,P,E_soil,Symbolic regression,12538,300,355.65459235818645,1.0,0.5794705204483755,-45.59218628321776,45.59218628321776,-0.1281923171044028,0.1281923171044028,665.716998433155,1.871807682895597,0.8905918011588272,0.8961724424574944,0.9846360837366556,1.8718076828955972,298.99999999999994,0.845550530704158,17.313403807892726,0.0889743108718924,-0.1281923171044025,1.8718076828955972,298.99999999999994,-2.0288384850025407,0.8473029359514131,0.806713550268478,2.0288384850025407,0.8473029359514131,0.806713550268478,559.6704971857835,395.11615149974585,478.99914215893574,559.6704971857835
all_zones_E_soil,HW,CLASSIC,LAI,E_soil,Equal-width bins,12340,10,266.8822725,1.0,0.6434438003712355,-266.8822725,266.8822725,-1.0,1.0,266.8822725,1.0,0.9357535499480436,0.5732269124831233,2.1071182090691964,0.9928140450850412,1.917137342379446,0.955434720225125,0.4292590370863806,0.3423322448699584,-0.9928140450850412,0.9928140450850412,1.917137342379446,-1.1592114440484245,-0.8506678215502678,-0.9685628696564312,1.1592114440484245,0.8506678215502678,0.9685628696564312,8.93532640576537,3.4776343321452736,6.029637796796076,8.93532640576537
all_zones_E_soil,HW,CLASSIC,LAI,E_soil,Equal-count bins,12340,10,250.116565,1.0,0.6030222675033582,-250.116565,250.116565,-1.0,1.0,250.116565,1.0,1.0738467221370027,0.7260138785058305,2.2615730404966836,1.008623516602189,1.8443493731510616,0.877656979270918,0.4072847372929855,0.2405939713329009,-1.008623516602189,1.008623516602189,1.8443493731510616,-0.9803878250616128,-0.9305798686642652,-1.1149028560806895,0.9803878250616128,0.9305798686642652,1.1149028560806895,9.077611649419705,2.941163475184838,5.732903081177635,9.077611649419705
all_zones_E_soil,HW,CLASSIC,LAI,E_soil,LOWESS,12340,12333,285.7683567554566,1.0,0.6889774872423345,-278.7031923921364,278.7031923921364,-0.975276603597626,0.975276603597626,292.8530994392347,1.0247919075583334,0.90344820343777,0.6335640782629326,2.7108750636620966,1.024816617147289,2.1496534862188734,1.0083704656757304,0.4845029889580706,0.54504238892141,-1.0072128085511274,1.024816617147289,2.1496534862188734,-1.1716853969062833,-0.9801631239500224,-0.8875456718708977,1.1716853969062833,0.9801631239500224,0.8875456718708977,12638.038522660436,4481.696643166528,8597.401600632684,12638.038522660436
all_zones_E_soil,HW,CLASSIC,LAI,E_soil,Polynomial degree 3,12340,300,300.8710871546165,1.0,0.725389640634867,-300.8710871546165,300.8710871546165,-1.0,1.0,300.8710871546165,1.0,1.132016849733311,0.6687550559891716,5.151471279434983,1.0,1.2982427326881318,0.966433011398466,0.1163168104495734,0.1887140118384389,-1.0,1.0,1.2982427326881318,-1.0233720256234669,-0.8876090308440822,-1.0878950338408917,1.0233720256234669,0.8876090308440822,1.0878950338408917,299.0000000000001,102.33720256234668,190.2104966159109,299.0000000000001
all_zones_E_soil,HW,CLASSIC,LAI,E_soil,GAM,12340,300,279.5939331353867,1.0,0.6740911684097501,-264.9861960463238,264.9861960463238,-0.9477537408439064,0.9477537408439064,294.20167022444963,1.0522462591560937,0.8759580663996053,0.6019882813882274,2.6501315525714935,1.0522462591560937,2.0847043227269393,1.028894348548791,0.619216550895281,0.4716187433625941,-0.9477537408439064,1.0522462591560937,2.0847043227269393,-1.215529455884869,-0.9898603547200268,-0.6382924780655853,1.215529455884869,0.9898603547200268,0.6382924780655853,314.62163148767206,121.5529455884869,219.5491207057696,314.62163148767206
